HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.list,Input.item_1_condition,Input.field_1_1,Input.item_2_condition,Input.field_2_1,Input.item_3_condition,Input.field_3_1,Input.item_4_condition,Input.field_4_1,Input.item_5_condition,Input.field_5_1,Answer.Choice1,Answer.Choice2,Answer.Choice3,Answer.Choice4,Answer.Choice5,Answer.ChoiceSample1,Answer.ChoiceSample2,Answer.english,Answer.foreignlang,Answer.numanswered,Answer.useragent,Approve,Reject
3HKIF5DF6ZVHFIMCOTL89TVSRA4G95,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:42 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:42 PDT 2019,,,3OF2M9AATIM4AFY28L5N8TL2VYCKZ4,AKMQH2MGTUWO9,Submitted,Sun Apr 28 13:37:35 PDT 2019,Sun Apr 28 13:38:01 PDT 2019,Wed May 01 13:38:01 PDT 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),159,experiment=NPI-env=quantifier-npi=any-crucial_item=every-licensor=1-scope=1-npi_present=0-paradigm=497-acceptability=1,Every guest who should like the teachers had fled from a lot of libraries.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=1-npi_present=0-paradigm=1938-acceptability=1,The teenagers wonder whether the boys talk to these people.,experiment=NPI-env=superlative-npi=ever-crucial_item=cheap-licensor=0-scope=0-npi_present=0-paradigm=828-acceptability=1,The pedestrian had also been at the cheap restaurants that the guest had exited.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=some-licensor=0-scope=1-npi_present=1-paradigm=504-acceptability=0,Some actors had ever imagined that the hair resembles the boy.,2,5,5,6,1,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3XU80RHWH0E06WNGCXNGJWN9FDH44A,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3JRJSWSMQJJ03MZZRSZB6X3IW6HE3H,AKMQH2MGTUWO9,Submitted,Sun Apr 28 13:36:24 PDT 2019,Sun Apr 28 13:36:57 PDT 2019,Wed May 01 13:36:57 PDT 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),240,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=0-npi_present=1-paradigm=588-acceptability=0,A girl ever was at only the public parks.,experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=0-npi_present=1-paradigm=148-acceptability=0,The doctors ever said that the teachers often did sit down.,experiment=NPI-env=quantifier-npi=any-crucial_item=-licensor=0-scope=0-npi_present=1-paradigm=232-acceptability=0,Ladies who should bike to more than three college campuses were investigating any students.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=any-crucial_item=always-licensor=0-scope=1-npi_present=1-paradigm=1737-acceptability=0,The dancers who always boycotted any banks lifted pants.,3,4,1,6,1,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3HYV4299H1UJHZ7BD6P69UF5UO78ER,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3HOSI13XH1MTT8NWOMU3DO79N75DDL,AKMQH2MGTUWO9,Submitted,Sun Apr 28 13:35:24 PDT 2019,Sun Apr 28 13:36:04 PDT 2019,Wed May 01 13:36:04 PDT 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),252,experiment=NPI-env=quantifier-npi=any-crucial_item=every-licensor=1-scope=1-npi_present=1-paradigm=238-acceptability=1,Every teacher who referenced any teenagers was lifting many glasses.,experiment=NPI-env=superlative-npi=any-crucial_item=new-licensor=0-scope=0-npi_present=1-paradigm=1217-acceptability=0,Any students clean the new chairs that patients have bought.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=1808-acceptability=1,"If the these cashiers the work with, the men will patients watch children.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=0-scope=1-npi_present=0-paradigm=670-acceptability=1,The children say that the teacher obviously examined the books.,2,1,1,6,4,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
34D9ZRXCYSSYA658BZTPU2PFL3GASY,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:38 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:38 PDT 2019,,,3WLEIWSYHQFN2EUIDTTC8QV3I89H2P,AKMQH2MGTUWO9,Submitted,Sun Apr 28 13:38:01 PDT 2019,Sun Apr 28 13:38:36 PDT 2019,Wed May 01 13:38:36 PDT 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),282,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=1-npi_present=0-paradigm=464-acceptability=1,Even the pedestrians often visited the ladies.,experiment=NPI-env=simplequestions-npi=any-crucial_item=?-licensor=0-scope=1-npi_present=0-paradigm=1709-acceptability=1,The boys have referenced the commentaries.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=none of the-licensor=1-scope=0-npi_present=0-paradigm=587-acceptability=1,The guests should also say that none of the chairs resemble the customers.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=conditional-npi=any-crucial_item=while-licensor=0-scope=0-npi_present=1-paradigm=1948-acceptability=0,"While the teachers criticize the newspaper articles, the waiter will see any books.",4,6,4,6,4,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
379OL9DBSTCH197CIZ7EGT2WW6TY9K,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:24 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:24 PDT 2019,,,32M8BPYGAVKDD3D9IQWMA6QJS4TIG2,AKMQH2MGTUWO9,Submitted,Sun Apr 28 13:37:01 PDT 2019,Sun Apr 28 13:37:35 PDT 2019,Wed May 01 13:37:35 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),420,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=no-licensor=1-scope=1-npi_present=0-paradigm=5968-acceptability=1,No cashiers explain that these books resemble the waitresses.,experiment=NPI-env=only-npi=any-crucial_item=only-licensor=1-scope=0-npi_present=1-paradigm=1411-acceptability=0,Any adults only have dropped by the art galleries.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=1-npi_present=0-paradigm=1105-acceptability=1,"If the waiter hates the ladies, the actor will forget the drivers.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0-paradigm=109-acceptability=1,The waiters sometimes also think that the girls have shouted.,2,1,3,6,2,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3ZXNP4Z39SJTNRCKKNK48P9US12L74,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:36 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:36 PDT 2019,,,3GGAI1SQEXWMSANV1JYVC8CLBLQMCH,AKVSDPEMR6YNC,Submitted,Sun Apr 28 14:44:09 PDT 2019,Sun Apr 28 14:46:21 PDT 2019,Wed May 01 14:46:21 PDT 2019,,,,132,0% (0/0),0% (0/0),0% (0/0),254,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=1-scope=1-npi_present=0-paradigm=528-acceptability=1,The dancers wonder whether the dancer often kisses the guests.,experiment=NPI-env=superlative-npi=any-crucial_item=bad-licensor=0-scope=0-npi_present=1-paradigm=1027-acceptability=0,Any pamphlets have described the bad play that guys had disliked.,experiment=NPI-env=conditional-npi=ever-crucial_item=while-licensor=0-scope=1-npi_present=0-paradigm=158-acceptability=1,"While the guy often kisses the students, the woman will criticize the customers.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=0-paradigm=1166-acceptability=1,The people say that the waitresses were working with these pedestrians.,5,2,5,6,5,5,2,1,0,5,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J327P Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36 OPR/50.2.2426.136249",x,
3MJ9GGZYO44557OAHKEJ3KCBN9HA2V,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:31 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:31 PDT 2019,,,3YT88D1N0AW3PMR9NEAE4SGNG3E3KR,ALB2M3T706PN1,Submitted,Sun Apr 28 13:43:46 PDT 2019,Sun Apr 28 13:46:31 PDT 2019,Wed May 01 13:46:31 PDT 2019,,,,165,0% (0/0),0% (0/0),0% (0/0),7,experiment=NPI-env=simplequestions-npi=ever-crucial_item=?-licensor=1-scope=1-npi_present=0-paradigm=9-acceptability=1,Did the lady fortunately insult the children?,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=some-licensor=0-scope=1-npi_present=1-paradigm=5888-acceptability=0,Some people had thought that any chairs resemble the books.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=none of the-licensor=1-scope=0-npi_present=1-paradigm=995-acceptability=0,The lady had ever imagined that no guys were touring the grocery store.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0-paradigm=708-acceptability=1,The waiters sometimes obviously explain that a guy did explore the libraries.,1,1,2,6,6,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3J5XXLQDHN9EIDNRWFJKIHVGEXI3V0,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:31 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:31 PDT 2019,,,3PJ71Z61R60NYNU3WD56QQNA7PO91B,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:29 PDT 2019,Sun Apr 28 14:04:34 PDT 2019,Wed May 01 14:04:34 PDT 2019,,,,1025,0% (0/0),0% (0/0),0% (0/0),8,experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=1-npi_present=0-paradigm=708-acceptability=1,The waiters sometimes obviously explain that a guy did explore the libraries.,experiment=NPI-env=simplequestions-npi=ever-crucial_item=?-licensor=1-scope=1-npi_present=0-paradigm=9-acceptability=1,Did the lady fortunately insult the children?,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=some-licensor=0-scope=1-npi_present=1-paradigm=5888-acceptability=0,Some people had thought that any chairs resemble the books.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=none of the-licensor=1-scope=0-npi_present=1-paradigm=995-acceptability=0,The lady had ever imagined that no guys were touring the grocery store.,6,6,1,6,1,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3CMIQF80GOOLAOESTIN8JX8S7W4Q6Y,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3YGXWBAF72F6OKYPVFYZQEVLPU1C48,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:21 PDT 2019,Sun Apr 28 13:59:49 PDT 2019,Wed May 01 13:59:49 PDT 2019,,,,748,0% (0/0),0% (0/0),0% (0/0),37,experiment=NPI-env=superlative-npi=ever-crucial_item=cheapest-licensor=1-scope=1-npi_present=1-paradigm=270-acceptability=1,The child resembled the cheapest bank that the movie has ever criticized.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=0-npi_present=1-paradigm=5637-acceptability=0,Any teachers had said that these books can really resemble an report.,experiment=NPI-env=adverbs-npi=ever-crucial_item=seldom-licensor=1-scope=0-npi_present=1-paradigm=576-acceptability=0,A patient ever imagined that a cashier seldom talks to the doctor.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=1-paradigm=1836-acceptability=0,The actresses say that the doctor had sold any shoes.,1,1,1,6,1,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3PKVGQTFIIIN593YCG707E2Q2SZYR7,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3RRCEFRB7OANEF6JHF24FUP3792B41,ALB2M3T706PN1,Submitted,Sun Apr 28 13:51:13 PDT 2019,Sun Apr 28 13:51:50 PDT 2019,Wed May 01 13:51:50 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),39,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=1-paradigm=1836-acceptability=0,The actresses say that the doctor had sold any shoes.,experiment=NPI-env=superlative-npi=ever-crucial_item=cheapest-licensor=1-scope=1-npi_present=1-paradigm=270-acceptability=1,The child resembled the cheapest bank that the movie has ever criticized.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=0-npi_present=1-paradigm=5637-acceptability=0,Any teachers had said that these books can really resemble an report.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=ever-crucial_item=seldom-licensor=1-scope=0-npi_present=1-paradigm=576-acceptability=0,A patient ever imagined that a cashier seldom talks to the doctor.,4,1,1,6,6,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3M7OI89LVZMHGN49O0MDZSJB3H46CA,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3C44YUNSI3N2I5QMTVLYDIOY1Q9PDC,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:18 PDT 2019,Sun Apr 28 13:57:54 PDT 2019,Wed May 01 13:57:54 PDT 2019,,,,636,0% (0/0),0% (0/0),0% (0/0),46,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=not-licensor=1-scope=0-npi_present=1-paradigm=452-acceptability=0,A person has ever imagined that the man has not worked hard.,experiment=NPI-env=simplequestions-npi=ever-crucial_item=?-licensor=0-scope=1-npi_present=1-paradigm=444-acceptability=0,The dancers were ever running around the public parks.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=0-npi_present=0-paradigm=1137-acceptability=1,Those waitresses wonder whether the students talked about public parks.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=1-npi_present=1-paradigm=936-acceptability=0,Even a boy had ever seen the doctors.,3,1,3,6,1,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3BO3NEOQM1F9GS2C6NZBQ0JSC5EIAE,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3Z4XG4ZF4APVAJWMYEKZL3W0SYL8XD,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:24 PDT 2019,Sun Apr 28 14:01:13 PDT 2019,Wed May 01 14:01:13 PDT 2019,,,,829,0% (0/0),0% (0/0),0% (0/0),56,experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=1-npi_present=1-paradigm=878-acceptability=1,The pedestrians rarely ever said that the men mutter.,experiment=NPI-env=superlative-npi=any-crucial_item=young-licensor=0-scope=0-npi_present=1-paradigm=1104-acceptability=0,Any pants will resemble the young customers that documentaries have described.,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=some-licensor=0-scope=1-npi_present=0-paradigm=5135-acceptability=1,Some doctors explain that these teenagers are dating.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=quantifier-npi=any-crucial_item=the-licensor=0-scope=1-npi_present=1-paradigm=432-acceptability=0,The waiter who is breaking any couches sees many guests.,6,1,6,6,1,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3M0556243TIWQKUBEJYV99Q0VKLFN4,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3JMSRU9HQKSKFV1IB25HPSV1NQBEVF,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:17 PDT 2019,Sun Apr 28 13:57:16 PDT 2019,Wed May 01 13:57:16 PDT 2019,,,,599,0% (0/0),0% (0/0),0% (0/0),62,experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=1-paradigm=983-acceptability=0,The lady ever said that a child scarcely cleans the plates.,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=really-licensor=0-scope=1-npi_present=1-paradigm=999-acceptability=0,The student is really ever imagining that the ladies had exercised.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=0-paradigm=1310-acceptability=1,The ladies say that the senator has brought those plates.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=any-crucial_item=only-licensor=1-scope=1-npi_present=0-paradigm=1311-acceptability=1,Only the humans had dropped by the cafes.,2,2,6,6,1,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
32TMVRKDGOW1PXAIO0DT083EHZD48H,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:36 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:36 PDT 2019,,,3PZDLQMM0VJWL6J2R1FBXZYN5G5C2C,ALB2M3T706PN1,Submitted,Sun Apr 28 13:47:19 PDT 2019,Sun Apr 28 13:58:36 PDT 2019,Wed May 01 13:58:36 PDT 2019,,,,677,0% (0/0),0% (0/0),0% (0/0),91,experiment=NPI-env=conditional-npi=ever-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=9-acceptability=1,"If the girls discuss the commentaries, the driver will often see the glasses.",experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=0-npi_present=1-paradigm=1730-acceptability=0,Any teenagers say that the doctor should clean the cups.,experiment=NPI-env=superlative-npi=any-crucial_item=newest-licensor=1-scope=1-npi_present=1-paradigm=1362-acceptability=1,The students were selling the newest book that any drivers have broken.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=0-scope=0-npi_present=0-paradigm=791-acceptability=1,The cashiers also say that the pedestrians examine the movies.,1,4,1,6,2,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
